,fr_w,nmot_w,rl_w,nearest_rpm,nearest_load,weight
979,0.957185,2493.25,26.3438,2500.0,25.0,0.10996503112010379
980,1.0257,2486.0,25.3359,2500.0,25.0,0.06520647630722684
981,1.02402,2489.75,24.8203,2500.0,25.0,0.08749136022817747
982,1.02399,2496.25,24.1406,2500.0,25.0,0.17827218597354438
983,1.02838,2488.25,23.4141,2500.0,25.0,0.06975495085763712
984,1.03177,2484.25,23.0859,2500.0,25.0,0.05357879565583124
985,1.03531,2484.5,23.1797,2500.0,25.0,0.05458425899139206
986,0.972138,2484.25,24.7031,2500.0,25.0,0.058661692155171904
987,0.976624,2487.5,25.2422,2500.0,25.0,0.0727685523424197
988,0.982362,2483.0,24.7031,2500.0,25.0,0.05465406708240193
989,0.986329,2479.25,24.2578,2500.0,25.0,0.04445985719493869
990,0.988465,2483.0,24.2578,2500.0,25.0,0.053355529233494466
991,0.989564,2484.0,24.1641,2500.0,25.0,0.05606669694268302
992,1.05676,2476.5,24.1641,2500.0,25.0,0.03946968530819904
993,1.04752,2482.0,24.2344,2500.0,25.0,0.050592949366576274
994,1.04382,2483.75,24.3047,2500.0,25.0,0.055724897326876674
995,1.03748,2477.25,24.3281,2500.0,25.0,0.040946855076795824
996,1.03308,2475.5,24.4922,2500.0,25.0,0.038450003460500315
997,1.02905,2479.75,24.4453,2500.0,25.0,0.04586167202483868
998,0.957795,2478.5,24.3281,2500.0,25.0,0.04315571878007414
999,0.956666,2475.0,24.4453,2500.0,25.0,0.03765811701883282
1000,0.956025,2473.75,24.4688,2500.0,25.0,0.03599556534634933
1001,0.951874,2470.5,24.4219,2500.0,25.0,0.03217699923740512
1002,0.94864,2468.75,24.2813,2500.0,25.0,0.03033179955533582
1003,0.946046,2473.75,24.2813,2500.0,25.0,0.03575425386235328
1004,1.01254,2474.0,24.3281,2500.0,25.0,0.036137742619769514
1005,1.00836,2472.25,24.8438,2500.0,25.0,0.03459465443399686
1006,1.00665,2473.5,25.2188,2500.0,25.0,0.036076597832518
1007,1.008,2465.5,25.4766,2500.0,25.0,0.027795845077077875
1008,1.01193,2459.75,25.9453,2500.0,25.0,0.023699321962398653
1009,1.01572,2469.5,26.7188,2500.0,25.0,0.03010343540404831
1010,0.952149,2476.25,27.5391,2500.0,25.0,0.036644667651186735
1011,0.958039,2470.0,27.9609,2500.0,25.0,0.029445627177136065
1012,0.961884,2463.25,28.2188,2500.0,25.0,0.024408818417918025
1013,0.959809,2465.5,28.2656,2500.0,25.0,0.02579606661576243
1014,0.961121,2467.75,28.2188,2500.0,25.0,0.027420699337515904
1015,0.955506,2466.25,28.1719,2500.0,25.0,0.02636998673589667
1016,1.02216,2468.75,27.9844,2500.0,25.0,0.028381354585291646
1017,1.01776,2469.5,28.0547,2500.0,25.0,0.028939623263984353
1018,1.01621,2474.75,27.9375,2500.0,25.0,0.034261241970021415
1019,1.01767,2477.25,27.9844,2500.0,25.0,0.03740499132204201
1020,1.01785,2468.5,27.9141,2500.0,25.0,0.028237340494322877
1021,1.02158,2462.5,27.9141,2500.0,25.0,0.02414636560978024
1022,0.953828,2470.0,27.9609,2500.0,25.0,0.029445627177136065
1023,0.955018,2473.75,27.8672,2500.0,25.0,0.0332036178662027
1024,0.955292,2468.5,27.9844,2500.0,25.0,0.028181398022793114
1025,0.951661,2467.5,27.9609,2500.0,25.0,0.02742664059307368
1026,0.948914,2469.0,27.5391,2500.0,25.0,0.028952694192958123
1027,0.945466,2466.25,27.1875,2500.0,25.0,0.02707275803722504
1028,1.01144,2466.5,26.8594,2500.0,25.0,0.02750320412328036
1029,1.00937,2471.0,26.3906,2500.0,25.0,0.03185667046822934
1030,1.01056,2470.75,26.1797,2500.0,25.0,0.031817039297225236
1031,1.01105,2467.5,26.0625,2500.0,25.0,0.028933092224231464
1032,1.01517,2463.5,25.8281,2500.0,25.0,0.026090518444692016
1033,1.01813,2462.0,25.2188,2500.0,25.0,0.025497975460748414
1034,0.951874,2460.25,24.375,2500.0,25.0,0.02416918429003021
1035,0.95102,2455.75,23.3906,2500.0,25.0,0.02134043543024452
1036,0.955018,2448.25,22.875,2500.0,25.0,0.018223234624145785
1037,0.951905,2445.75,22.4531,2500.0,25.0,0.017301966022399126
1038,0.949616,2449.5,22.2656,2500.0,25.0,0.01843848184915847
1039,0.949128,2458.0,22.1484,2500.0,25.0,0.02180948974517792
1040,1.02014,2469.0,22.1484,2500.0,25.0,0.028693087261416974
1041,1.02087,2464.75,22.2422,2500.0,25.0,0.02563589846133337
1042,1.02982,2440.0,22.4766,2500.0,25.0,0.015742230422175138
1043,1.03919,2431.5,23.1563,2500.0,25.0,0.01401665458898263
1044,1.04874,2446.75,23.5078,2500.0,25.0,0.01793972968415312
1045,1.05432,2454.75,23.5781,2500.0,25.0,0.020976717940757554
1046,0.990266,2440.5,24.0703,2500.0,25.0,0.016278770692352396
1047,0.992738,2438.0,24.7031,2500.0,25.0,0.015798562014885404
1048,0.992036,2446.5,25.4063,2500.0,25.0,0.01821284624897325
1049,0.98581,2454.25,25.875,2500.0,25.0,0.02099737532808399
1050,0.984071,2445.75,26.25,2500.0,25.0,0.017699115044247787
1051,0.982087,2431.5,26.8594,2500.0,25.0,0.014013570741906463
1052,1.04959,2435.5,27.0938,2500.0,25.0,0.014794256277942652
1053,1.04681,2448.75,28.0781,2500.0,25.0,0.018073998564924514
1054,1.04154,2450.75,28.875,2500.0,25.0,0.018475750577367205
1055,1.04239,2433.75,29.3906,2500.0,25.0,0.013958565394483015
1056,1.03812,2426.75,29.6953,2500.0,25.0,0.012666998542028468
1057,1.03479,2442.0,29.7188,2500.0,25.0,0.015693955316170422
1058,0.962647,2450.0,29.625,2500.0,25.0,0.017977528089887642
1059,0.961335,2438.0,29.3672,2500.0,25.0,0.014844019047845243
1060,0.959595,2435.25,29.3438,2500.0,25.0,0.014266597045673084
1061,0.955292,2437.0,29.2969,2500.0,25.0,0.014641953002259255
1062,0.95279,2440.5,29.25,2500.0,25.0,0.015444015444015444
1063,0.949311,2440.0,29.3906,2500.0,25.0,0.015292717913583909
1064,1.01618,2442.5,29.1797,2500.0,25.0,0.015954128689192833
1065,1.01343,2445.75,29.1797,2500.0,25.0,0.01682660353325021
1066,1.01154,2444.75,29.1094,2500.0,25.0,0.016567427774298617
1067,1.01276,2440.75,29.25,2500.0,25.0,0.015503875968992248
1068,1.01428,2437.75,29.4375,2500.0,25.0,0.014773776546629732
1069,1.01694,2444.25,29.4844,2500.0,25.0,0.016330689938988542
1070,0.949708,2453.5,29.25,2500.0,25.0,0.01932367149758454
1071,0.952729,2447.75,29.3438,2500.0,25.0,0.01736298004299074
1072,0.956055,2441.0,29.7422,2500.0,25.0,0.015445876105538584
1073,0.952149,2447.75,30.3516,2500.0,35.0,0.017271634449311207
1074,0.9516,2451.25,30.7734,2500.0,35.0,0.018526546688750308
1075,0.948975,2448.75,29.6016,2500.0,25.0,0.017589654468827612
1076,1.01373,2447.5,28.9453,2500.0,25.0,0.017407864525035118
1077,1.01056,2445.75,28.4531,2500.0,25.0,0.017034875500612404
1078,1.00943,2451.5,29.1563,2500.0,25.0,0.01863714046626398
1079,1.01321,2455.75,29.7188,2500.0,25.0,0.020012487792382447
1080,1.01431,2450.0,30.3047,2500.0,35.0,0.0179548364045081
1081,1.01938,2444.75,30.5391,2500.0,35.0,0.016471506764024254
1082,0.957154,2452.0,30.5625,2500.0,35.0,0.01871345029239766
1083,0.961579,2454.75,30.8203,2500.0,35.0,0.019829584550374087
1084,0.964356,2445.75,30.4453,2500.0,35.0,0.016721093827073794
1085,0.962861,2449.25,29.8125,2500.0,25.0,0.017679558011049725
1086,0.96103,2452.5,29.2734,2500.0,25.0,0.01894894018577541
1087,1.02838,2449.75,28.9688,2500.0,25.0,0.018109774207335182
1088,1.02588,2453.25,28.9219,2500.0,25.0,0.019352878450376317
1089,1.02408,2455.25,28.7344,2500.0,25.0,0.020208388906402825
1090,1.02383,2446.75,28.7109,2500.0,25.0,0.017253010218957955
1091,1.02515,2444.5,28.2656,2500.0,25.0,0.01673203314281125
1092,1.02759,2452.0,27.5625,2500.0,25.0,0.019393939393939394
1093,0.959046,2451.25,26.7188,2500.0,25.0,0.019429246456105446
1094,0.959901,2453.0,26.2969,2500.0,25.0,0.020285251202408264
1095,0.960297,2451.75,25.9453,2500.0,25.0,0.01992218394949328
1096,0.957337,2454.0,25.7578,2500.0,25.0,0.020938987976833103
1097,0.955384,2457.25,25.0313,2500.0,25.0,0.022840801894872923
1098,0.954804,2446.75,24.0469,2500.0,25.0,0.018114924705315463
1099,1.02722,2435.25,23.4844,2500.0,25.0,0.014866439903903331
1100,1.02622,2445.25,23.2266,2500.0,25.0,0.017384229722165242
1101,1.02942,2465.0,22.9922,2500.0,25.0,0.026310388920169014
1102,1.03729,2459.0,23.0625,2500.0,25.0,0.02275960170697013
1103,1.04764,2433.25,23.3906,2500.0,25.0,0.014417656438781191
1104,1.05576,2423.5,23.2734,2500.0,25.0,0.012622023411329023
1105,0.99463,2430.0,22.4531,2500.0,25.0,0.01359676614514004
1106,1.00479,2435.25,21.0938,2500.0,17.5,0.014420899921838723
1107,1.01242,2434.75,19.875,2500.0,17.5,0.014571948998178506
1108,1.01309,2415.0,19.2188,2500.0,17.5,0.011400064752367793
1109,1.00314,2401.25,19.0781,2500.0,17.5,0.009868930730962093
1110,0.998811,2403.75,18.9141,2500.0,17.5,0.010135398792468588
1111,1.05475,2426.0,18.6094,2500.0,17.5,0.013138981518708596
1112,1.0604,2444.75,18.1406,2500.0,17.5,0.017577596298861322
1113,1.05863,2447.75,18.0469,2500.0,17.5,0.018588431675431113
1114,1.06979,2448.5,17.0625,2500.0,17.5,0.018890200708382526
1115,1.07648,2437.5,16.0313,2500.0,17.5,0.0153920272377314
1116,1.08118,2408.5,15.3984,2500.0,17.5,0.01057064573960694
1117,1.03339,2388.5,15.1406,2500.0,17.5,0.008706296567803768
1118,1.03476,2368.5,14.9531,2250.0,12.5,0.008199873557949737
1119,1.03684,2355.5,14.6719,2250.0,12.5,0.00920201082340513
1120,1.03406,2387.0,14.3672,2500.0,12.5,0.00863057016998771
1121,1.03244,2429.5,14.0625,2500.0,12.5,0.013686911890504704
1122,1.03201,2421.5,13.9453,2500.0,12.5,0.012354021790023633
1123,1.08453,2398.75,14.1094,2500.0,12.5,0.009628401473530562
1124,1.08222,2378.5,14.3438,2500.0,12.5,0.008042218429869442
1125,1.08041,2359.5,14.3906,2250.0,12.5,0.008897541253450022
1126,1.08057,2372.25,14.4609,2250.0,12.5,0.007986525134792578
1127,1.08063,2395.25,14.2266,2500.0,12.5,0.009304350900568123
1128,1.0799,2376.75,14.2266,2500.0,12.5,0.007937982133189815
1129,1.02969,2331.5,14.4844,2250.0,12.5,0.011836504727499988
1130,1.03186,2351.25,14.4375,2250.0,12.5,0.009598080383923215
1131,1.03568,2388.0,14.1563,2500.0,12.5,0.008721718736781145
1132,1.04376,2364.75,14.3203,2250.0,12.5,0.00850554944573587
1133,1.05975,2322.75,14.3672,2250.0,12.5,0.013224504477817216
1134,1.0806,2323.0,14.4609,2250.0,12.5,0.013164667611889802
1135,1.14798,2353.25,14.2266,2250.0,12.5,0.009436045315664023
1136,1.16272,2347.75,14.1094,2250.0,12.5,0.009964188705791386
1137,1.1796,2321.5,14.2266,2250.0,12.5,0.013472259270935217
1138,1.19968,2299.0,14.4844,2250.0,12.5,0.019236540192827077
1139,1.21408,2325.0,14.25,2250.0,12.5,0.012861736334405145
1140,1.17349,2333.0,14.1094,2250.0,12.5,0.011680960268381745
1141,1.18518,2298.5,14.1094,2250.0,12.5,0.019565872422685454
1142,1.19809,2277.0,14.2031,2250.0,12.5,0.033666519656197505
1143,1.20459,2287.75,14.1797,2250.0,12.5,0.024734291869590922
1144,1.20151,2302.5,13.9688,2250.0,12.5,0.018192138085604926
1145,1.19794,2294.0,13.9219,2250.0,12.5,0.02154155689448299
1146,1.22507,2266.0,14.0156,2250.0,12.5,0.05400851174145045
1147,1.21311,2257.5,14.0859,2250.0,12.5,0.09914831596585331
1148,1.18958,2277.0,14.1328,2250.0,12.5,0.03374638913636241
1149,1.16309,2281.75,14.0156,2250.0,12.5,0.029183787822189017
1150,1.14026,2263.25,14.0391,2250.0,12.5,0.06333483225769677
1151,1.12113,2241.75,14.1328,2250.0,12.5,0.09188811702870585
1152,1.05866,2240.75,14.2031,2250.0,12.5,0.08366030569475702
1153,1.05447,2254.75,14.1563,2250.0,12.5,0.1350201855177349
1154,1.04715,2241.5,14.1094,2250.0,12.5,0.09001386213476875
1155,1.0408,2221.0,14.1797,2250.0,12.5,0.03156595548568957
1156,1.03409,2221.25,14.1328,2250.0,12.5,0.031864588245790686
1157,1.02863,2234.5,13.9688,2250.0,12.5,0.05565201905525132
1158,1.07239,2215.25,13.9453,2250.0,12.5,0.026885117205668455
1159,1.06625,2205.0,14.0859,2250.0,12.5,0.02101462828274762
1160,1.06107,2204.0,14.0625,2250.0,12.5,0.02059202059202059
1161,1.05969,2202.75,14.0391,2250.0,12.5,0.020084717337730547
1162,1.06152,2199.25,14.0391,2250.0,12.5,0.018765563689384885
1163,1.06464,2191.25,14.0625,2250.0,12.5,0.0163098878695209
1164,1.01788,2175.0,14.1094,2250.0,12.5,0.012885037121791948
1165,1.0256,2173.75,14.1563,2250.0,12.5,0.012673259296152525
1166,1.03381,2180.5,14.1094,2250.0,12.5,0.013867817510615816
1167,1.04508,2180.0,13.9688,2250.0,12.5,0.013799041794537788
1168,1.05112,2164.5,13.9688,2250.0,12.5,0.011367666718200088
1169,1.06116,2145.75,14.0625,2250.0,12.5,0.009362200117027502
1170,1.12119,2161.0,14.0391,2250.0,12.5,0.010924293553246645
1171,1.13046,2159.5,13.9219,2250.0,12.5,0.010761725707287518
1172,1.13376,2142.0,13.9688,2250.0,12.5,0.009052329707573541
1173,1.13913,2129.0,14.0625,2250.0,12.5,0.008093070308548306
1174,1.14414,2137.5,14.0391,2250.0,12.5,0.008692696657049647
1175,1.15027,2131.25,14.0391,2250.0,12.5,0.008244763956530307
1176,1.10782,2116.25,14.0859,2250.0,12.5,0.0073348252367864955
1177,1.11691,2110.75,14.0859,2250.0,12.5,0.007050401203080461
1178,1.13007,2117.5,14.0391,2250.0,12.5,0.007405262623936327
1179,1.13879,2110.5,13.9688,2250.0,12.5,0.007043801173215524
1180,1.14752,2101.5,13.9922,2250.0,12.5,0.00662285866422239
1181,1.15411,2105.5,14.0391,2250.0,12.5,0.006800912138335994
1182,1.21271,2094.75,13.9453,2250.0,12.5,0.0063413430837824586
1183,1.22,2072.75,14.0625,2250.0,12.5,0.005561348627042058
1184,1.22589,2075.5,14.1563,2250.0,12.5,0.0056447329279286146
1185,1.22623,2094.75,14.1094,2250.0,12.5,0.006334751050618462
1186,1.21991,2086.75,13.9922,2250.0,12.5,0.006033466431602815
1187,1.22336,2065.0,13.9219,2250.0,12.5,0.005335555770163466
1188,1.16467,2043.5,14.1797,2250.0,12.5,0.004780578612551792
1189,1.16174,2053.25,14.25,2250.0,12.5,0.005012531328320802
1190,1.15707,2070.75,14.1797,2250.0,12.5,0.005496628642821925
1191,1.15588,2064.5,14.1094,2250.0,12.5,0.005316055444331862
1192,1.12799,2040.75,14.1563,2250.0,12.5,0.004719066870593276
1193,1.13056,2024.75,14.3203,2250.0,12.5,0.0043846129899421365
1194,1.17148,2025.5,14.2969,2250.0,12.5,0.004399532065769485
1195,1.15085,2038.75,14.25,2250.0,12.5,0.004672897196261682
1196,1.13315,2036.75,14.2266,2250.0,12.5,0.004630131227179241
1197,1.11435,2008.75,14.2266,2250.0,12.5,0.004098753732939962
1198,1.10187,1992.75,14.3438,1750.0,12.5,0.0040717640266163075
1199,1.09116,2004.75,14.4141,2250.0,12.5,0.004029591709679201
1200,1.03101,2006.75,14.3203,2250.0,12.5,0.004063879306035714
1201,1.02744,1995.75,14.0156,1750.0,12.5,0.004027944266140778
1202,1.02786,1963.0,14.0391,1750.0,12.5,0.00463952944036604
1203,1.03214,1961.75,14.1328,1750.0,12.5,0.004664553313045636
1204,1.03848,1979.0,14.1328,1750.0,12.5,0.004317177878089804
1205,1.04645,1964.5,14.0391,1750.0,12.5,0.004607464737920495
1206,1.10486,1935.0,14.0625,1750.0,12.5,0.005331556147950683
1207,1.0,1932.0,14.0625,1750.0,12.5,0.005418218760582459
1208,1.0,1943.25,14.0156,1750.0,12.5,0.005108149746431446
1209,1.0,1938.5,13.8281,1750.0,12.5,0.005240318380783543
1210,1.0,1913.5,13.6172,1750.0,12.5,0.006038020205630816
1211,1.0,1897.25,13.6172,1750.0,12.5,0.006694910261422856
1212,1.0,1901.25,13.5703,1750.0,12.5,0.00652229352538444
1213,1.0,1899.0,13.5938,1750.0,12.5,0.006618405255543246
1214,1.0,1882.0,13.5703,1750.0,12.5,0.0074587734942041595
1215,1.0,1866.5,13.5703,1750.0,12.5,0.008433815213421911
1216,1.0,1858.5,13.7109,1750.0,12.5,0.009032534285242014
1217,1.0,1853.75,13.7344,1750.0,12.5,0.00943535086295719
1218,1.0,1843.75,13.7813,1750.0,12.5,0.01041327150626931
1219,1.0,1832.5,13.6875,1750.0,12.5,0.011808118081180811
1220,1.0,1821.75,13.7109,1750.0,12.5,0.013520657536617322
1221,1.0,1811.25,13.6875,1750.0,12.5,0.015763546798029555
1222,1.0,1803.25,13.6875,1750.0,12.5,0.018038331454340473
1223,1.0,1796.5,13.6172,1750.0,12.5,0.020568852175773183
1224,1.0,1791.25,13.5938,1750.0,12.5,0.023071350458427734
1225,1.0,1774.0,13.5938,1750.0,12.5,0.0383232798595835
1226,1.0,1759.0,13.5703,1750.0,12.5,0.09033178865974725
1227,1.0,1751.25,13.5938,1750.0,12.5,0.29906094862132904
1228,1.0,1751.0,13.5234,1750.0,12.5,0.330753456373619
1229,1.0,1738.5,13.4766,1750.0,12.5,0.07420269207366843
1230,1.0,1718.0,13.5,1750.0,12.5,0.029411764705882353
1231,1.0,1704.25,13.4766,1750.0,12.5,0.020952676285341927
1232,1.0,1696.0,13.4297,1750.0,12.5,0.017879588125807935
1233,1.0,1687.25,13.4766,1750.0,12.5,0.015449598773919843
1234,1.0,1659.75,13.4766,1750.0,12.5,0.010842858784775759
1235,1.0,1631.5,13.4063,1750.0,12.5,0.008305213265418837
1236,1.0,1624.25,13.4063,1500.0,12.5,0.007926675084795607
1237,1.0,1619.75,13.4297,1500.0,12.5,0.008218297711121904
1238,1.0,1599.25,13.3828,1500.0,12.5,0.009887988862169345
1239,1.0,1576.5,13.3359,1500.0,12.5,0.012765539171695227
1240,1.0,1543.5,13.3125,1500.0,12.5,0.022068965517241378
1241,1.0,1535.25,13.3828,1500.0,12.5,0.02693036883833161
1242,1.0,1529.75,13.4297,1500.0,12.5,0.03156595548568957
1243,1.0,1488.0,13.3594,1500.0,12.5,0.072153195665036
1244,1.0,1399.0,13.5234,1500.0,12.5,0.00970653269063145
1245,1.0,1333.0,13.5469,1500.0,12.5,0.005915518119527776
1246,1.0,1265.75,13.6641,1500.0,12.5,0.004229866154345278
1247,1.0,1194.5,13.8047,1000.0,12.5,0.005081179463701832
1248,1.0,1119.75,14.6719,1000.0,12.5,0.00813524685186285
1249,1.0,1093.75,16.1953,1000.0,17.5,0.010410734716781167
1250,1.0,1094.75,18.0469,1000.0,17.5,0.010384550281473236
1251,1.0,1102.5,18.8672,1000.0,17.5,0.009535870129077539
1252,1.0,1129.5,20.0859,1000.0,17.5,0.007513944001580933
1253,1.0,1147.25,19.9453,1000.0,17.5,0.006635907025633845
1254,1.0,1141.5,19.1953,1000.0,17.5,0.006935038798074555
1255,1.0,1129.5,18.3047,1000.0,17.5,0.007615873613054217
1256,1.0,1109.25,17.4375,1000.0,17.5,0.009065155807365438
1257,1.0,1067.25,16.875,1000.0,17.5,0.014519056261343012
1258,1.0,1054.25,16.6641,1000.0,17.5,0.017829793227887938
1259,1.0,995.5,16.2656,1000.0,17.5,0.14849132810643856
1260,1.0,958.5,16.2188,1000.0,17.5,0.02284085406521521
1261,1.0,952.75,16.4063,1000.0,17.5,0.02026601166916952
1262,1.0,949.5,17.9063,1000.0,17.5,0.019265484151249464
1263,1.0,945.25,18.4922,1000.0,17.5,0.017623567644539692
1264,1.0,943.0,18.5859,1000.0,17.5,0.016924511600906477
1265,1.0,938.5,18.4922,1000.0,17.5,0.015749966137572805
1266,1.0,928.75,18.3984,1000.0,17.5,0.013670839006731522
1267,1.0,919.0,18.2813,1000.0,17.5,0.012080022903723425
1268,1.0,913.0,18.2109,1000.0,17.5,0.011272571916190683
1269,1.0,872.75,18.3047,1000.0,17.5,0.0077486523156460015
1270,1.0,862.25,18.3047,1000.0,17.5,0.007165649025077622
1271,1.0,852.25,18.3984,1000.0,17.5,0.006682330048299881
1272,1.0,831.75,18.5391,1000.0,17.5,0.005872366463854704
1273,1.0,830.0,18.6328,1000.0,17.5,0.0058094680386306385
1274,1.0,822.5,18.8203,1000.0,17.5,0.005561107394437669
1275,1.0,821.0,18.9141,1000.0,17.5,0.0055122507015717085
1276,1.0,818.75,19.0078,1000.0,17.5,0.005441945865699307
1277,1.0,810.5,19.1719,1000.0,17.5,0.005203674418580448
1278,1.0,806.25,19.2656,1000.0,17.5,0.005088654539385168
1279,1.0,806.25,19.4297,1000.0,17.5,0.005084408812907484
1280,1.0,799.0,19.5469,1000.0,17.5,0.004900834072950876
1281,1.0,790.75,19.6406,1000.0,17.5,0.004708306299807995
1282,1.0,798.75,19.7813,1000.0,17.5,0.00488922722341275
1283,1.0,803.25,19.8516,1000.0,17.5,0.00499746128966485
1284,1.0,810.25,19.875,1000.0,17.5,0.005177993527508091
1285,1.0,816.75,19.9688,1000.0,17.5,0.005355647101416676
1286,1.0,814.25,19.9922,1000.0,17.5,0.005284233643447392
1287,1.0,811.25,20.0156,1000.0,17.5,0.005201138425178503
1288,1.0,798.75,20.0859,1000.0,17.5,0.0048819567273119605
1289,1.0,786.5,20.1797,1000.0,17.5,0.004604481910602142
1290,1.03317,778.0,20.2734,1000.0,17.5,0.004429219739792199
1291,1.03531,777.75,20.5078,1000.0,17.5,0.004419737131714354
1292,1.03607,784.0,20.5078,1000.0,17.5,0.0045452933941432985
1293,1.03619,788.5,20.5547,1000.0,17.5,0.004639193671026426
1294,1.03568,798.5,20.5781,1000.0,17.5,0.004864331366035584
1295,0.9852,799.75,20.5781,1000.0,17.5,0.00489408945710355
1296,0.986878,803.0,20.5547,1000.0,17.5,0.00497377081958293
1297,0.988038,806.5,20.5078,1000.0,17.5,0.00506309117918381
1298,0.990754,805.0,20.4375,1000.0,17.5,0.005026704366949419
1299,0.994508,802.5,20.4141,1000.0,17.5,0.004964895704918375
1300,0.997041,799.75,20.3906,1000.0,17.5,0.004898584602964819
1301,1.0492,789.5,20.4141,1000.0,17.5,0.004663872385258246
1302,1.05017,777.25,20.4844,1000.0,17.5,0.004410446760615063
1303,1.04987,780.5,20.5313,1000.0,17.5,0.004473646419986821
1304,1.0509,787.75,20.5313,1000.0,17.5,0.004623608236125823
1305,1.05112,792.75,20.5313,1000.0,17.5,0.0047330265385531044
1306,1.05014,798.0,20.5078,1000.0,17.5,0.004854185132795942
1307,0.998963,796.25,20.4844,1000.0,17.5,0.004813839210068241
1308,0.999238,795.0,20.4609,1000.0,17.5,0.004785584288735357
1309,0.999879,795.0,20.4609,1000.0,17.5,0.004785584288735357
1310,0.999848,793.25,20.4609,1000.0,17.5,0.004745838967039674
1311,1.00098,795.0,20.4375,1000.0,17.5,0.004786120251271313
1312,1.00137,799.75,20.4141,1000.0,17.5,0.00489802075879158
1313,1.05231,800.5,20.4141,1000.0,17.5,0.004916080055414055
1314,1.05237,799.25,20.4141,1000.0,17.5,0.004886054759970117
1315,1.05185,800.0,20.3906,1000.0,17.5,0.00490459099144345
1316,1.05237,794.75,20.3906,1000.0,17.5,0.00478147236834933
1317,1.04938,798.5,20.3906,1000.0,17.5,0.004868771988591493
1318,1.04895,802.5,20.3438,1000.0,17.5,0.004966629218282361
1319,0.998688,799.5,20.3438,1000.0,17.5,0.004893713437843478
1320,0.999696,800.25,20.2969,1000.0,17.5,0.004912872659814519
1321,0.999207,796.75,20.3203,1000.0,17.5,0.004829277786336331
1322,0.999268,794.25,20.3672,1000.0,17.5,0.004770600885805173
1323,0.998597,792.25,20.3906,1000.0,17.5,0.00472499132964091
1324,0.998139,796.0,20.3906,1000.0,17.5,0.004810222299613354
1325,1.04718,795.75,20.4141,1000.0,17.5,0.004803902305921146
1326,1.04749,800.25,20.3906,1000.0,17.5,0.004910612127444134
1327,1.04846,810.25,20.3203,1000.0,17.5,0.0051660817801077955
1328,1.04791,809.5,20.3438,1000.0,17.5,0.005145520464249439
1329,1.04706,809.75,20.2969,1000.0,17.5,0.005153393329138472
1330,1.04581,806.75,20.25,1000.0,17.5,0.005076142131979695
1331,0.993623,799.25,20.25,1000.0,17.5,0.004889975550122249
1332,0.993012,794.25,20.25,1000.0,17.5,0.00477326968973747
1333,0.992402,790.25,20.2969,1000.0,17.5,0.004682812066108195
1334,0.9917,787.5,20.3203,1000.0,17.5,0.004622774654066216
1335,0.992371,793.75,20.3672,1000.0,17.5,0.004759248647897459
1336,0.992249,796.5,20.3672,1000.0,17.5,0.00482236342102319
1337,1.0423,796.75,20.3672,1000.0,17.5,0.004828184235785343
1338,1.04169,799.75,20.3203,1000.0,17.5,0.004900272112110385
1339,1.04108,798.0,20.2969,1000.0,17.5,0.004859159686078847
1340,1.03986,798.25,20.3203,1000.0,17.5,0.004864515934451621
1341,1.03958,803.5,20.2969,1000.0,17.5,0.004992588502368235
1342,1.038,801.5,20.2969,1000.0,17.5,0.004943229481025166
1343,0.986085,796.75,20.2969,1000.0,17.5,0.0048298235810340555
1344,0.985322,799.5,20.2969,1000.0,17.5,0.004894836877113652
1345,0.98465,798.25,20.2969,1000.0,17.5,0.004865069723746746
1346,0.983704,795.0,20.3203,1000.0,17.5,0.004788806452246262
1347,0.983582,791.75,20.3906,1000.0,17.5,0.004713854867950783
1348,0.983826,789.75,20.4375,1000.0,17.5,0.0046688065363291505
1349,1.03461,789.0,20.4844,1000.0,17.5,0.004651500294905119
1350,1.03436,792.75,20.5313,1000.0,17.5,0.0047330265385531044
1351,1.03354,790.0,20.5547,1000.0,17.5,0.00467170307402734
1352,1.03305,787.75,20.5547,1000.0,17.5,0.004623108050819053
1353,1.03101,787.75,20.5781,1000.0,17.5,0.004622607973721398
1354,1.03015,793.0,20.6016,1000.0,17.5,0.004737055522080364
1355,0.978547,795.75,20.6016,1000.0,17.5,0.00479957917289812
1356,0.978242,800.25,20.5781,1000.0,17.5,0.00490609489074372
1357,0.97931,801.25,20.5547,1000.0,17.5,0.004930852194253881
1358,0.978516,795.5,20.5781,1000.0,17.5,0.004794367193871264
1359,0.979249,793.25,20.5781,1000.0,17.5,0.004743200740318771
1360,0.980134,785.75,20.6484,1000.0,17.5,0.004578788122989912
1361,1.03107,780.5,20.6953,1000.0,17.5,0.004470366610295344
1362,1.03131,777.5,20.7422,1000.0,17.5,0.00441029503991758
1363,1.03125,784.25,20.7656,1000.0,17.5,0.004545132254258334
1364,1.03082,792.0,20.7656,1000.0,17.5,0.004711078950145478
1365,1.03043,798.0,20.7656,1000.0,17.5,0.004848118154457166
1366,1.0289,808.0,20.7891,1000.0,17.5,0.0050945263899014265
1367,0.978181,808.25,20.7656,1000.0,17.5,0.005101634767845008
1368,0.978364,811.0,20.7656,1000.0,17.5,0.005174226556614317
1369,0.978974,810.25,20.7422,1000.0,17.5,0.005154846431969945
1370,0.978669,805.5,20.7422,1000.0,17.5,0.005031644009173693
1371,0.980439,802.0,20.7188,1000.0,17.5,0.0049451386320164105
1372,0.9805,792.25,20.7656,1000.0,17.5,0.004716634059003205
